x,y,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_DAY,PROVINCE_CODE,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,LOCAL_DATE,SPEED_MAX_GUST_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE,STATION_NAME,MIN_REL_HUMIDITY_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,ID,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MAX_REL_HUMIDITY
-122.69002111111111,49.20832333333333,,,,,,21,BC,,,2023-06-21 00:00:00,,,2.4,0,,0.8,,,13,15.6,PITT MEADOWS CS,,6,,18.2,64,,2023,1106178.2023.6.21,1106178,,,,89
-122.69002111111111,49.20832333333333,,,,M,,22,BC,M,,2023-06-22 00:00:00,M,,,,M,,,M,,,PITT MEADOWS CS,M,6,M,,,M,2023,1106178.2023.6.22,1106178,M,M,,
-122.69002111111111,49.20832333333333,,,,,,23,BC,,,2023-06-23 00:00:00,,,0,2.1,,0,,,12.5,20.1,PITT MEADOWS CS,,6,,27.6,37,,2023,1106178.2023.6.23,1106178,,,,92
-122.69002111111111,49.20832333333333,,,,,,24,BC,,,2023-06-24 00:00:00,,,1.1,0,,0,,,14.4,16.9,PITT MEADOWS CS,,6,,19.5,51,,2023,1106178.2023.6.24,1106178,,,,75
-122.69002111111111,49.20832333333333,,,,,,25,BC,,,2023-06-25 00:00:00,,,0,1.4,,0,,,11.9,19.4,PITT MEADOWS CS,,6,,26.9,39,,2023,1106178.2023.6.25,1106178,,,,94
-122.69002111111111,49.20832333333333,,,,,,26,BC,,,2023-06-26 00:00:00,,,0,1.1,,0,,,13.8,19.1,PITT MEADOWS CS,,6,,24.5,46,,2023,1106178.2023.6.26,1106178,,,,90
-122.69002111111111,49.20832333333333,,,,,,27,BC,,,2023-06-27 00:00:00,,,0,0.8,,0,,,14.2,18.8,PITT MEADOWS CS,,6,,23.3,51,,2023,1106178.2023.6.27,1106178,,,,81
-122.69002111111111,49.20832333333333,,,,,,28,BC,,,2023-06-28 00:00:00,,,0,2.5,,0,,,14.9,20.5,PITT MEADOWS CS,,6,,26.1,44,,2023,1106178.2023.6.28,1106178,,,,90
-122.69002111111111,49.20832333333333,,,,,,29,BC,,,2023-06-29 00:00:00,,,0,3.2,,0,,,16,21.2,PITT MEADOWS CS,,6,,26.4,39,,2023,1106178.2023.6.29,1106178,,,,78
-122.69002111111111,49.20832333333333,,,,,,30,BC,,,2023-06-30 00:00:00,,,0,2.8,,0,,,14.6,20.8,PITT MEADOWS CS,,6,,27.1,38,,2023,1106178.2023.6.30,1106178,,,,90
-122.69002111111111,49.20832333333333,,,,,,1,BC,,,2023-07-01 00:00:00,,,0,0.8,,0,,,12.7,18.8,PITT MEADOWS CS,,7,,24.9,29,,2023,1106178.2023.7.1,1106178,,,,73
-122.69002111111111,49.20832333333333,,,,,,2,BC,,,2023-07-02 00:00:00,,,0,2.1,,0,,,13.2,20.1,PITT MEADOWS CS,,7,,27,26,,2023,1106178.2023.7.2,1106178,,,,85
-122.69002111111111,49.20832333333333,,,,,,3,BC,,,2023-07-03 00:00:00,,,0,3.2,,0,,,13.3,21.2,PITT MEADOWS CS,,7,,29.1,22,,2023,1106178.2023.7.3,1106178,,,,79
-122.69002111111111,49.20832333333333,,,,,,4,BC,,,2023-07-04 00:00:00,,,0,4.9,,0,,,14.3,22.9,PITT MEADOWS CS,,7,,31.5,24,,2023,1106178.2023.7.4,1106178,,,,81
-122.69002111111111,49.20832333333333,,,,,,5,BC,,,2023-07-05 00:00:00,,,0,6.2,,0,,,16.2,24.2,PITT MEADOWS CS,,7,,32.3,26,,2023,1106178.2023.7.5,1106178,,,,86
-122.69002111111111,49.20832333333333,,,,,,6,BC,,,2023-07-06 00:00:00,,,0,5,,0,,,16.4,23,PITT MEADOWS CS,,7,,29.6,37,,2023,1106178.2023.7.6,1106178,,,,85
-122.69002111111111,49.20832333333333,,,,,,7,BC,,,2023-07-07 00:00:00,,,0,2.2,,0,,,16.2,20.2,PITT MEADOWS CS,,7,,24.2,50,,2023,1106178.2023.7.7,1106178,,,,76
-122.69002111111111,49.20832333333333,,,,,,8,BC,,,2023-07-08 00:00:00,,,0,1,,0,,,14.5,19,PITT MEADOWS CS,,7,,23.4,52,,2023,1106178.2023.7.8,1106178,,,,81
-122.69002111111111,49.20832333333333,,,,,,9,BC,,,2023-07-09 00:00:00,,,0,1.8,,0,,,13.9,19.8,PITT MEADOWS CS,,7,,25.6,40,,2023,1106178.2023.7.9,1106178,,,,87
-122.69002111111111,49.20832333333333,,,,,,10,BC,,,2023-07-10 00:00:00,,,0.3,0,,0,,,14.5,17.7,PITT MEADOWS CS,,7,,20.9,54,,2023,1106178.2023.7.10,1106178,,,,77
-122.69002111111111,49.20832333333333,,,,,,11,BC,,,2023-07-11 00:00:00,,,0,2.1,,0,,,15.8,20.1,PITT MEADOWS CS,,7,,24.4,45,,2023,1106178.2023.7.11,1106178,,,,70
-122.69002111111111,49.20832333333333,,,,,,12,BC,,,2023-07-12 00:00:00,,,0,1.8,,0,,,14.4,19.8,PITT MEADOWS CS,,7,,25.3,49,,2023,1106178.2023.7.12,1106178,,,,86
-122.69002111111111,49.20832333333333,,,,,,13,BC,,,2023-07-13 00:00:00,,,0,2.9,,0,,,15,20.9,PITT MEADOWS CS,,7,,26.8,36,,2023,1106178.2023.7.13,1106178,,,,76
-122.69002111111111,49.20832333333333,,,,,,14,BC,,,2023-07-14 00:00:00,,,0,4.2,,0,,,14.5,22.2,PITT MEADOWS CS,,7,,29.9,31,,2023,1106178.2023.7.14,1106178,,,,86
-122.69002111111111,49.20832333333333,,,,,,15,BC,,,2023-07-15 00:00:00,,,0,5.9,,0,,,15.3,23.9,PITT MEADOWS CS,,7,,32.5,25,,2023,1106178.2023.7.15,1106178,,,,85
-122.69002111111111,49.20832333333333,,,,,,16,BC,,,2023-07-16 00:00:00,,,0,4.7,,0,,,15.5,22.7,PITT MEADOWS CS,,7,,29.9,27,,2023,1106178.2023.7.16,1106178,,,,75
-122.69002111111111,49.20832333333333,,,,,,17,BC,,,2023-07-17 00:00:00,,,0,2.5,,0,,,16.9,20.5,PITT MEADOWS CS,,7,,24.1,39,,2023,1106178.2023.7.17,1106178,,,,74
-122.69002111111111,49.20832333333333,,,,,,18,BC,,,2023-07-18 00:00:00,,,0,2.6,,0,,,13.2,20.6,PITT MEADOWS CS,,7,,28,34,,2023,1106178.2023.7.18,1106178,,,,85
-122.69002111111111,49.20832333333333,,,,,,19,BC,,,2023-07-19 00:00:00,,,0,6.1,,0,,,15.5,24.1,PITT MEADOWS CS,,7,,32.8,31,,2023,1106178.2023.7.19,1106178,,,,88
-122.69002111111111,49.20832333333333,,,,,,20,BC,,,2023-07-20 00:00:00,,,0,5.5,,0,,,16.9,23.5,PITT MEADOWS CS,,7,,30.1,34,,2023,1106178.2023.7.20,1106178,,,,86
-122.69002111111111,49.20832333333333,,,,,,21,BC,,,2023-07-21 00:00:00,,,0,3.8,,0,,,16.8,21.8,PITT MEADOWS CS,,7,,26.9,43,,2023,1106178.2023.7.21,1106178,,,,73
-122.69002111111111,49.20832333333333,,,,,,22,BC,,,2023-07-22 00:00:00,,,0,4,,0,,,15.7,22,PITT MEADOWS CS,,7,,28.4,39,,2023,1106178.2023.7.22,1106178,,,,82
-122.69002111111111,49.20832333333333,,,,,,23,BC,,,2023-07-23 00:00:00,,,0,4,,0,,,15.5,22,PITT MEADOWS CS,,7,,28.5,33,,2023,1106178.2023.7.23,1106178,,,,88
-122.69002111111111,49.20832333333333,,,,,,24,BC,,,2023-07-24 00:00:00,,,0.2,0,,12.9,,,14.5,17.8,PITT MEADOWS CS,,7,,21.2,57,,2023,1106178.2023.7.24,1106178,,,,94
-122.69002111111111,49.20832333333333,,,,,,25,BC,,,2023-07-25 00:00:00,,,0.8,0,,2.2,,,13.3,17.2,PITT MEADOWS CS,,7,,21.1,59,,2023,1106178.2023.7.25,1106178,,,,95
-122.69002111111111,49.20832333333333,,,,,,26,BC,,,2023-07-26 00:00:00,,,0,0.9,,0,,,13.2,18.9,PITT MEADOWS CS,,7,,24.6,41,,2023,1106178.2023.7.26,1106178,,,,90
-122.69002111111111,49.20832333333333,,,,,,27,BC,,,2023-07-27 00:00:00,,,0,2.2,,0,,,13.4,20.2,PITT MEADOWS CS,,7,,26.9,39,,2023,1106178.2023.7.27,1106178,,,,91
-122.69002111111111,49.20832333333333,,,,,,28,BC,,,2023-07-28 00:00:00,,,0,2.5,,0,,,14,20.5,PITT MEADOWS CS,,7,,27,41,,2023,1106178.2023.7.28,1106178,,,,92
-122.69002111111111,49.20832333333333,,,,,,29,BC,,,2023-07-29 00:00:00,,,0,2.3,,0,,,15.4,20.3,PITT MEADOWS CS,,7,,25.1,42,,2023,1106178.2023.7.29,1106178,,,,75
-122.69002111111111,49.20832333333333,,,,,,30,BC,,,2023-07-30 00:00:00,,,0,1.1,,0,,,13.6,19.1,PITT MEADOWS CS,,7,,24.5,33,,2023,1106178.2023.7.30,1106178,,,,83
-122.69002111111111,49.20832333333333,,,,,,31,BC,,,2023-07-31 00:00:00,,,0,1.4,,0,,,13,19.4,PITT MEADOWS CS,,7,,25.9,36,,2023,1106178.2023.7.31,1106178,,,,84
-122.69002111111111,49.20832333333333,,,,,,1,BC,,,2023-08-01 00:00:00,,,0,2.5,,0,,,12.9,20.5,PITT MEADOWS CS,,8,,28.1,34,,2023,1106178.2023.8.1,1106178,,,,89
-122.69002111111111,49.20832333333333,,,,,,2,BC,,,2023-08-02 00:00:00,,,0,3.2,,0,,,13.9,21.2,PITT MEADOWS CS,,8,,28.6,37,,2023,1106178.2023.8.2,1106178,,,,90
-122.69002111111111,49.20832333333333,,,,,,3,BC,,,2023-08-03 00:00:00,,,0,4.3,,0,,,15.3,22.3,PITT MEADOWS CS,,8,,29.2,32,,2023,1106178.2023.8.3,1106178,,,,90
-122.69002111111111,49.20832333333333,,,,,,4,BC,,,2023-08-04 00:00:00,,,0,4.7,,0,,,15.1,22.7,PITT MEADOWS CS,,8,,30.4,34,,2023,1106178.2023.8.4,1106178,,,,87
-122.69002111111111,49.20832333333333,,,,,,5,BC,,,2023-08-05 00:00:00,,,0,3.8,,0,,,16.5,21.8,PITT MEADOWS CS,,8,,27.1,46,,2023,1106178.2023.8.5,1106178,,,,82
-122.69002111111111,49.20832333333333,,,,,,6,BC,,,2023-08-06 00:00:00,,,0,3.6,,0,,,16.9,21.6,PITT MEADOWS CS,,8,,26.3,52,,2023,1106178.2023.8.6,1106178,,,,88
-122.69002111111111,49.20832333333333,,,,,,7,BC,,,2023-08-07 00:00:00,,,0,4.1,,0,,,18.2,22.1,PITT MEADOWS CS,,8,,26.1,49,,2023,1106178.2023.8.7,1106178,,,,83
-122.69002111111111,49.20832333333333,,,,,,8,BC,,,2023-08-08 00:00:00,,,0,3.7,,0,,,17.9,21.7,PITT MEADOWS CS,,8,,25.4,52,,2023,1106178.2023.8.8,1106178,,,,81
-122.69002111111111,49.20832333333333,,,,,,9,BC,,,2023-08-09 00:00:00,,,0,1,,6.3,,,16.6,19,PITT MEADOWS CS,,8,,21.3,62,,2023,1106178.2023.8.9,1106178,,,,96
-122.69002111111111,49.20832333333333,,,,,,10,BC,,,2023-08-10 00:00:00,,,0,1.9,,0,,,15.2,19.9,PITT MEADOWS CS,,8,,24.6,51,,2023,1106178.2023.8.10,1106178,,,,87
-122.69002111111111,49.20832333333333,,,,,,11,BC,,,2023-08-11 00:00:00,,,0,2,,0,,,13.2,20,PITT MEADOWS CS,,8,,26.8,39,,2023,1106178.2023.8.11,1106178,,,,94
-122.69002111111111,49.20832333333333,,,,,,12,BC,,,2023-08-12 00:00:00,,,0,4.5,,0,,,16.6,22.5,PITT MEADOWS CS,,8,,28.3,44,,2023,1106178.2023.8.12,1106178,,,,82
-122.69002111111111,49.20832333333333,,,,,,13,BC,,,2023-08-13 00:00:00,,,0,7.1,,0,,,16.8,25.1,PITT MEADOWS CS,,8,,33.3,35,,2023,1106178.2023.8.13,1106178,,,,91
-122.69002111111111,49.20832333333333,,,,,,14,BC,,,2023-08-14 00:00:00,,,0,7.9,,0,,,18.3,25.9,PITT MEADOWS CS,,8,,33.5,36,,2023,1106178.2023.8.14,1106178,,,,90
-122.69002111111111,49.20832333333333,,,,,,15,BC,,,2023-08-15 00:00:00,,,0,7.7,,0,,,18.5,25.7,PITT MEADOWS CS,,8,,33,36,,2023,1106178.2023.8.15,1106178,,,,91
-122.69002111111111,49.20832333333333,,,,,,16,BC,,,2023-08-16 00:00:00,,,0,7.7,,0,,,18.3,25.7,PITT MEADOWS CS,,8,,33,39,,2023,1106178.2023.8.16,1106178,,,,80
-122.69002111111111,49.20832333333333,,,,,,17,BC,,,2023-08-17 00:00:00,,,0,6.2,,0,,,17.4,24.2,PITT MEADOWS CS,,8,,30.9,41,,2023,1106178.2023.8.17,1106178,,,,83
-122.69002111111111,49.20832333333333,,,25,,,18,BC,,,2023-08-18 00:00:00,,32,0,1.2,,0,,,14.5,19.2,PITT MEADOWS CS,,8,,24,29,,2023,1106178.2023.8.18,1106178,,,,69
-122.69002111111111,49.20832333333333,,,,,,19,BC,,,2023-08-19 00:00:00,,,0,0.8,,0,,,12,18.8,PITT MEADOWS CS,,8,,25.7,35,,2023,1106178.2023.8.19,1106178,,,,86
-122.69002111111111,49.20832333333333,,,,,,20,BC,,,2023-08-20 00:00:00,,,0,1.3,,0,,,12,19.3,PITT MEADOWS CS,,8,,26.6,30,,2023,1106178.2023.8.20,1106178,,,,91
-122.69002111111111,49.20832333333333,,,,,,21,BC,,,2023-08-21 00:00:00,,,0,0,,0,,,11.9,18,PITT MEADOWS CS,,8,,24.1,44,,2023,1106178.2023.8.21,1106178,,,,86
-122.69002111111111,49.20832333333333,,,,,,22,BC,,,2023-08-22 00:00:00,,,0,0.1,,0,,,13.9,18.1,PITT MEADOWS CS,,8,,22.2,39,,2023,1106178.2023.8.22,1106178,,,,70
-122.69002111111111,49.20832333333333,,,,,,23,BC,,,2023-08-23 00:00:00,,,0,0.1,,0,,,14.5,18.1,PITT MEADOWS CS,,8,,21.6,46,,2023,1106178.2023.8.23,1106178,,,,78
-122.69002111111111,49.20832333333333,,,,,,24,BC,,,2023-08-24 00:00:00,,,0,0.8,,0,,,11.4,18.8,PITT MEADOWS CS,,8,,26.3,41,,2023,1106178.2023.8.24,1106178,,,,91
-122.69002111111111,49.20832333333333,,,,,,25,BC,,,2023-08-25 00:00:00,,,0,2.2,,0,,,14.5,20.2,PITT MEADOWS CS,,8,,26,42,,2023,1106178.2023.8.25,1106178,,,,90
-122.69002111111111,49.20832333333333,,,,,,26,BC,,,2023-08-26 00:00:00,,,0,4.6,,0,,,13.3,22.6,PITT MEADOWS CS,,8,,31.9,28,,2023,1106178.2023.8.26,1106178,,,,91
-122.69002111111111,49.20832333333333,,,,,,27,BC,,,2023-08-27 00:00:00,,,0,6,,0,,,15,24,PITT MEADOWS CS,,8,,32.9,27,,2023,1106178.2023.8.27,1106178,,,,83
-122.69002111111111,49.20832333333333,,,,,,28,BC,,,2023-08-28 00:00:00,,,0,2.1,,0,,,16.1,20.1,PITT MEADOWS CS,,8,,24.2,58,,2023,1106178.2023.8.28,1106178,,,,81
-122.69002111111111,49.20832333333333,,,,,,29,BC,,,2023-08-29 00:00:00,,,1.4,0,,5,,,15,16.6,PITT MEADOWS CS,,8,,18.3,76,,2023,1106178.2023.8.29,1106178,,,,96
-122.69002111111111,49.20832333333333,,,,,,30,BC,,,2023-08-30 00:00:00,,,0,0.8,,3.8,,,14.6,18.8,PITT MEADOWS CS,,8,,23,49,,2023,1106178.2023.8.30,1106178,,,,97
-122.69002111111111,49.20832333333333,,,,,,31,BC,,,2023-08-31 00:00:00,,,0,0.9,,2.7,,,15.4,18.9,PITT MEADOWS CS,,8,,22.4,62,,2023,1106178.2023.8.31,1106178,,,,96
-122.69002111111111,49.20832333333333,,,,,,1,BC,,,2023-09-01 00:00:00,,,0,3.1,,0,,,14.5,21.1,PITT MEADOWS CS,,9,,27.7,35,,2023,1106178.2023.9.1,1106178,,,,94
-122.69002111111111,49.20832333333333,,,,,,2,BC,,,2023-09-02 00:00:00,,,0,3.6,,0,,,14,21.6,PITT MEADOWS CS,,9,,29.2,38,,2023,1106178.2023.9.2,1106178,,,,94
-122.69002111111111,49.20832333333333,,,,,,3,BC,,,2023-09-03 00:00:00,,,0,0,,1,,,14,18,PITT MEADOWS CS,,9,,22.1,60,,2023,1106178.2023.9.3,1106178,,,,91
-122.69002111111111,49.20832333333333,,,,,,4,BC,,,2023-09-04 00:00:00,M,,1.4,0,,0,,,14.1,16.6,PITT MEADOWS CS,,9,,19.1,59,,2023,1106178.2023.9.4,1106178,M,,,91
-122.69002111111111,49.20832333333333,,,,,,5,BC,,,2023-09-05 00:00:00,M,,0,0,,0,,,14.4,18,PITT MEADOWS CS,,9,,21.7,45,,2023,1106178.2023.9.5,1106178,M,,,83
-122.69002111111111,49.20832333333333,,,,,,6,BC,,,2023-09-06 00:00:00,,,1.4,0,,0.3,,,10.8,16.6,PITT MEADOWS CS,,9,,22.4,45,,2023,1106178.2023.9.6,1106178,,,,91
-122.69002111111111,49.20832333333333,,,,,,7,BC,,,2023-09-07 00:00:00,,,0,0.6,,0,,,13.7,18.6,PITT MEADOWS CS,,9,,23.5,49,,2023,1106178.2023.9.7,1106178,,,,87
-122.69002111111111,49.20832333333333,,,,,,8,BC,,,2023-09-08 00:00:00,,,0.3,0,,0,,,11,17.7,PITT MEADOWS CS,,9,,24.3,42,,2023,1106178.2023.9.8,1106178,,,,96
-122.69002111111111,49.20832333333333,,,,,,9,BC,,,2023-09-09 00:00:00,,,0,2,,0,,,11.5,20,PITT MEADOWS CS,,9,,28.5,37,,2023,1106178.2023.9.9,1106178,,,,94
-122.69002111111111,49.20832333333333,,,,,,10,BC,,,2023-09-10 00:00:00,,,0,2.2,,0,,,13.1,20.2,PITT MEADOWS CS,,9,,27.3,35,,2023,1106178.2023.9.10,1106178,,,,90
-122.69002111111111,49.20832333333333,,,,,,11,BC,,,2023-09-11 00:00:00,,,0,1,,0.1,,,15.3,19,PITT MEADOWS CS,,9,,22.6,59,,2023,1106178.2023.9.11,1106178,,,,84
-122.69002111111111,49.20832333333333,,,,,,12,BC,,,2023-09-12 00:00:00,,,2.4,0,,0,,,12.5,15.6,PITT MEADOWS CS,,9,,18.6,58,,2023,1106178.2023.9.12,1106178,,,,94
-122.69002111111111,49.20832333333333,,,,,,13,BC,,,2023-09-13 00:00:00,,,0,0.8,,0,,,14.2,18.8,PITT MEADOWS CS,,9,,23.4,52,,2023,1106178.2023.9.13,1106178,,,,89
-122.69002111111111,49.20832333333333,,,,,,14,BC,,,2023-09-14 00:00:00,,,0,0.5,,0,,,10.6,18.5,PITT MEADOWS CS,,9,,26.5,42,,2023,1106178.2023.9.14,1106178,,,,96
-122.69002111111111,49.20832333333333,,,,,,15,BC,,,2023-09-15 00:00:00,,,0,1.8,,0,,,10.2,19.8,PITT MEADOWS CS,,9,,29.5,26,,2023,1106178.2023.9.15,1106178,,,,93
-122.69002111111111,49.20832333333333,,,,,,16,BC,,,2023-09-16 00:00:00,,,0,0.9,,0,,,10.6,18.9,PITT MEADOWS CS,,9,,27.3,30,,2023,1106178.2023.9.16,1106178,,,,92
-122.69002111111111,49.20832333333333,,,,,,17,BC,,,2023-09-17 00:00:00,,,1.2,0,,0,,,12.5,16.8,PITT MEADOWS CS,,9,,21.2,44,,2023,1106178.2023.9.17,1106178,,,,77
-122.69002111111111,49.20832333333333,,,,,,18,BC,,,2023-09-18 00:00:00,,,2.3,0,,0.1,,,11.4,15.7,PITT MEADOWS CS,,9,,20.1,35,,2023,1106178.2023.9.18,1106178,,,,93
-122.69002111111111,49.20832333333333,,,,,,19,BC,,,2023-09-19 00:00:00,,,3.4,0,,10.5,,,11.1,14.6,PITT MEADOWS CS,,9,,18.2,50,,2023,1106178.2023.9.19,1106178,,,,95
-122.69002111111111,49.20832333333333,,,,,,20,BC,,,2023-09-20 00:00:00,,,2.2,0,,0,,,10.6,15.8,PITT MEADOWS CS,,9,,20.9,37,,2023,1106178.2023.9.20,1106178,,,,95
-122.69002111111111,49.20832333333333,,,,,,21,BC,,,2023-09-21 00:00:00,,,1.5,0,,0,,,8.3,16.5,PITT MEADOWS CS,,9,,24.8,29,,2023,1106178.2023.9.21,1106178,,,,94
-122.69002111111111,49.20832333333333,,,,,,22,BC,,,2023-09-22 00:00:00,,,1.5,0,,0,,,8.5,16.5,PITT MEADOWS CS,,9,,24.5,32,,2023,1106178.2023.9.22,1106178,,,,92
-122.69002111111111,49.20832333333333,,,,,,23,BC,,,2023-09-23 00:00:00,,,2.9,0,,1.6,,,12.3,15.1,PITT MEADOWS CS,,9,,18,58,,2023,1106178.2023.9.23,1106178,,,,92
-122.69002111111111,49.20832333333333,,,,,,24,BC,,,2023-09-24 00:00:00,,,4.1,0,,3.1,,,7.8,13.9,PITT MEADOWS CS,,9,,20,47,,2023,1106178.2023.9.24,1106178,,,,98
-122.69002111111111,49.20832333333333,,,,,,25,BC,,,2023-09-25 00:00:00,,,3,0,,15.9,,,13.4,15,PITT MEADOWS CS,,9,,16.7,78,,2023,1106178.2023.9.25,1106178,,,,96
-122.69002111111111,49.20832333333333,,,14,,,26,BC,,,2023-09-26 00:00:00,,37,3.5,0,,0.1,,,11.6,14.5,PITT MEADOWS CS,,9,,17.3,60,,2023,1106178.2023.9.26,1106178,,,,93
-122.69002111111111,49.20832333333333,,,36,,,27,BC,,,2023-09-27 00:00:00,,35,3.6,0,,12.9,,,11.9,14.4,PITT MEADOWS CS,,9,,16.9,68,,2023,1106178.2023.9.27,1106178,,,,96
-122.69002111111111,49.20832333333333,,,,,,28,BC,,,2023-09-28 00:00:00,,,4.2,0,,5.5,,,10.6,13.8,PITT MEADOWS CS,,9,,17,48,,2023,1106178.2023.9.28,1106178,,,,96
-122.69002111111111,49.20832333333333,,,,,,29,BC,,,2023-09-29 00:00:00,,,5.2,0,,0,,,8.3,12.8,PITT MEADOWS CS,,9,,17.4,53,,2023,1106178.2023.9.29,1106178,,,,98
-122.69002111111111,49.20832333333333,,,,,,30,BC,,,2023-09-30 00:00:00,,,5.2,0,,0,,,5.8,12.8,PITT MEADOWS CS,,9,,19.7,42,,2023,1106178.2023.9.30,1106178,,,,99
-122.69002111111111,49.20832333333333,,,,,,1,BC,,,2023-10-01 00:00:00,,,5.5,0,,0,,,4.9,12.5,PITT MEADOWS CS,,10,,20.1,45,,2023,1106178.2023.10.1,1106178,,,,98
-122.69002111111111,49.20832333333333,,,,,,2,BC,,,2023-10-02 00:00:00,,,6.3,0,,7.8,,,10.5,11.7,PITT MEADOWS CS,,10,,12.9,79,,2023,1106178.2023.10.2,1106178,,,,96
-122.69002111111111,49.20832333333333,,,,,,3,BC,,,2023-10-03 00:00:00,,,5,0,,0,,,11.1,13,PITT MEADOWS CS,,10,,15,78,,2023,1106178.2023.10.3,1106178,,,,97
-122.69002111111111,49.20832333333333,,,,,,4,BC,,,2023-10-04 00:00:00,,,4.1,0,,0,,,12,13.9,PITT MEADOWS CS,,10,,15.8,74,,2023,1106178.2023.10.4,1106178,,,,91
-122.69002111111111,49.20832333333333,,,,,,5,BC,,,2023-10-05 00:00:00,,,0.6,0,,0,,,12.8,17.4,PITT MEADOWS CS,,10,,22.1,53,,2023,1106178.2023.10.5,1106178,,,,93
-122.69002111111111,49.20832333333333,,,,,,6,BC,,,2023-10-06 00:00:00,,,0.9,0,,0,,,8.9,17.1,PITT MEADOWS CS,,10,,25.2,49,,2023,1106178.2023.10.6,1106178,,,,98
-122.69002111111111,49.20832333333333,,,,,,7,BC,,,2023-10-07 00:00:00,,,0,0,,0,,,8.4,18,PITT MEADOWS CS,,10,,27.7,29,,2023,1106178.2023.10.7,1106178,,,,97
-122.69002111111111,49.20832333333333,,,,,,8,BC,,,2023-10-08 00:00:00,,,0.1,0,,0,,,10.5,17.9,PITT MEADOWS CS,,10,,25.3,46,,2023,1106178.2023.10.8,1106178,,,,95
-122.69002111111111,49.20832333333333,,,,,,9,BC,,,2023-10-09 00:00:00,,,2.6,0,,6.1,,,12.7,15.4,PITT MEADOWS CS,,10,,18.2,70,,2023,1106178.2023.10.9,1106178,,,,95
-122.69002111111111,49.20832333333333,,,,,,10,BC,,,2023-10-10 00:00:00,,,5.5,0,,7.3,,,11.5,12.5,PITT MEADOWS CS,,10,,13.5,78,,2023,1106178.2023.10.10,1106178,,,,94
-122.69002111111111,49.20832333333333,,,,,,11,BC,,,2023-10-11 00:00:00,,,4.1,0,,1.1,,,9.9,13.9,PITT MEADOWS CS,,10,,18,56,,2023,1106178.2023.10.11,1106178,,,,93
-122.69002111111111,49.20832333333333,,,,,,12,BC,,,2023-10-12 00:00:00,,,4.6,0,,0,,,6.7,13.4,PITT MEADOWS CS,,10,,20,51,,2023,1106178.2023.10.12,1106178,,,,99
-122.69002111111111,49.20832333333333,,,,,,13,BC,,,2023-10-13 00:00:00,,,4.5,0,,3.7,,,6.1,13.5,PITT MEADOWS CS,,10,,20.9,50,,2023,1106178.2023.10.13,1106178,,,,98
-122.69002111111111,49.20832333333333,,,,,,14,BC,,,2023-10-14 00:00:00,,,2.5,0,,4.6,,,12.7,15.5,PITT MEADOWS CS,,10,,18.3,60,,2023,1106178.2023.10.14,1106178,,,,95
-122.69002111111111,49.20832333333333,,,,,,15,BC,,,2023-10-15 00:00:00,,,2,0,,3,,,12.6,16,PITT MEADOWS CS,,10,,19.4,61,,2023,1106178.2023.10.15,1106178,,,,94
-122.69002111111111,49.20832333333333,,,,,,16,BC,,,2023-10-16 00:00:00,,,3.4,0,,19.5,,,11.4,14.6,PITT MEADOWS CS,,10,,17.7,80,,2023,1106178.2023.10.16,1106178,,,,95
-122.69002111111111,49.20832333333333,,,,,,17,BC,,,2023-10-17 00:00:00,,,6.4,0,,14.3,,,9,11.6,PITT MEADOWS CS,,10,,14.3,74,,2023,1106178.2023.10.17,1106178,,,,97
-122.69002111111111,49.20832333333333,,,36,,,18,BC,,,2023-10-18 00:00:00,,36,6,0,,47.2,,,10.8,12,PITT MEADOWS CS,,10,,13.1,94,,2023,1106178.2023.10.18,1106178,,,,97
-122.69002111111111,49.20832333333333,,,,,,19,BC,,,2023-10-19 00:00:00,,,3.5,0,,20.4,,,13,14.5,PITT MEADOWS CS,,10,,15.9,95,,2023,1106178.2023.10.19,1106178,,,,98
-122.69002111111111,49.20832333333333,,,,,,20,BC,,,2023-10-20 00:00:00,,,4.2,0,,0,,,11.3,13.8,PITT MEADOWS CS,,10,,16.3,82,,2023,1106178.2023.10.20,1106178,,,,99
-122.69002111111111,49.20832333333333,,,,,,21,BC,,,2023-10-21 00:00:00,,,5.7,0,,0,,,11.3,12.3,PITT MEADOWS CS,,10,,13.3,86,,2023,1106178.2023.10.21,1106178,,,,98
-122.69002111111111,49.20832333333333,,,,,,22,BC,,,2023-10-22 00:00:00,,,6.9,0,,0.1,,,9.6,11.1,PITT MEADOWS CS,,10,,12.6,85,,2023,1106178.2023.10.22,1106178,,,,96
